RealTimestamp,ElapsedSeconds,TopLeft(kg),TopRight(kg),BottomLeft(kg),BottomRight(kg),TotalWeight(kg),CoPX(cm),CoPY(cm)
35:48.7,3.66,9.75,9.94,25.73,23.17,79.41,-0.02,-0.36
35:48.7,3.667,9.71,9.9,25.69,23.18,79.3,-0.01,-0.34
35:48.7,3.676,9.77,9.87,25.78,23.23,79.47,-0.04,-0.33
35:48.7,3.686,9.77,9.87,25.78,23.23,79.47,-0.04,-0.33
35:48.7,3.697,9.79,9.9,25.64,23.15,79.3,-0.02,-0.37
35:48.7,3.707,9.74,9.9,25.65,23.21,79.32,0.01,-0.35
35:48.8,3.725,9.74,9.9,25.65,23.21,79.32,0.01,-0.35
35:48.8,3.729,9.75,9.95,25.74,23.11,79.37,-0.04,-0.36
35:48.8,3.737,9.75,9.95,25.74,23.11,79.37,-0.04,-0.36
35:48.8,3.748,9.73,9.88,25.7,23.16,79.29,-0.03,-0.34
35:48.8,3.758,9.75,9.85,25.73,23.23,79.38,-0.03,-0.33
35:48.8,3.773,9.75,9.85,25.73,23.23,79.38,-0.03,-0.33
35:48.8,3.779,9.79,9.85,25.72,23.2,79.38,-0.05,-0.34
35:48.8,3.789,9.77,9.86,25.78,23.22,79.45,-0.05,-0.33
35:48.8,3.799,9.77,9.86,25.78,23.22,79.45,-0.05,-0.33
35:48.8,3.809,9.73,9.83,25.8,23.16,79.34,-0.07,-0.32
35:48.9,3.819,9.73,9.83,25.8,23.16,79.34,-0.07,-0.32
35:48.9,3.832,9.71,9.85,25.71,23.09,79.18,-0.06,-0.33
35:48.9,3.843,9.78,9.87,25.77,23.19,79.43,-0.06,-0.34
35:48.9,3.852,9.78,9.87,25.77,23.19,79.43,-0.06,-0.34
35:48.9,3.86,9.82,9.86,25.75,23.15,79.4,-0.08,-0.35
35:48.9,3.869,9.73,9.84,25.78,23.16,79.33,-0.06,-0.32
35:48.9,3.889,9.73,9.84,25.78,23.16,79.33,-0.06,-0.32
35:48.9,3.89,9.78,9.85,25.77,23.16,79.38,-0.07,-0.34
35:48.9,3.9,9.78,9.85,25.77,23.16,79.38,-0.07,-0.34
35:48.9,3.91,9.77,9.84,25.81,23.12,79.36,-0.1,-0.33
35:49.0,3.92,9.73,9.83,25.81,23.16,79.35,-0.08,-0.32
35:49.0,3.935,9.73,9.83,25.81,23.16,79.35,-0.08,-0.32
35:49.0,3.943,9.78,9.84,25.81,23.15,79.4,-0.09,-0.33
35:49.0,3.951,9.79,9.79,25.9,23.22,79.52,-0.11,-0.31
35:49.0,3.966,9.79,9.79,25.9,23.22,79.52,-0.11,-0.31
35:49.0,3.972,9.75,9.82,25.92,23.16,79.47,-0.12,-0.31
35:49.0,3.986,9.71,9.8,25.81,23.13,79.27,-0.09,-0.31
35:49.0,3.995,9.71,9.8,25.81,23.13,79.27,-0.09,-0.31
35:49.0,4.004,9.79,9.83,25.87,23.08,79.39,-0.14,-0.33
35:49.0,4.013,9.79,9.83,25.87,23.08,79.39,-0.14,-0.33
35:49.1,4.023,9.69,9.74,25.89,23.08,79.22,-0.14,-0.28
35:49.1,4.033,9.73,9.73,25.9,23.13,79.31,-0.14,-0.29
35:49.1,4.044,9.73,9.73,25.9,23.13,79.31,-0.14,-0.29
35:49.1,4.055,9.68,9.76,25.93,23.11,79.3,-0.13,-0.28
35:49.1,4.064,9.73,9.8,25.95,23.13,79.43,-0.14,-0.3
35:49.1,4.074,9.73,9.8,25.95,23.13,79.43,-0.14,-0.3
35:49.1,4.084,9.72,9.7,25.91,23.1,79.25,-0.16,-0.28
35:49.1,4.094,9.72,9.7,25.91,23.1,79.25,-0.16,-0.28
35:49.1,4.104,9.65,9.74,25.85,23.09,79.15,-0.11,-0.28
35:49.2,4.123,9.63,9.62,25.98,23.14,79.2,-0.17,-0.22
35:49.2,4.124,9.63,9.62,25.98,23.14,79.2,-0.17,-0.22
35:49.2,4.136,9.61,9.69,26.01,23.13,79.26,-0.15,-0.23
35:49.2,4.148,9.6,9.61,26.04,23.17,79.25,-0.17,-0.21
35:49.2,4.16,9.6,9.61,26.04,23.17,79.25,-0.17,-0.21
35:49.2,4.165,9.56,9.65,26.08,23.21,79.33,-0.15,-0.2
35:49.2,4.175,9.56,9.65,26.08,23.21,79.33,-0.15,-0.2
35:49.2,4.19,9.55,9.65,26.07,23.29,79.38,-0.12,-0.19
35:49.2,4.196,9.56,9.61,26.11,23.32,79.42,-0.13,-0.17
35:49.2,4.215,9.56,9.61,26.11,23.32,79.42,-0.13,-0.17
35:49.2,4.216,9.46,9.63,26.24,23.3,79.46,-0.14,-0.14
35:49.3,4.226,9.54,9.53,26.24,23.41,79.55,-0.16,-0.13
35:49.3,4.244,9.54,9.53,26.24,23.41,79.55,-0.16,-0.13
35:49.3,4.254,9.45,9.56,26.32,23.38,79.54,-0.16,-0.11
35:49.3,4.263,9.45,9.56,26.32,23.38,79.54,-0.16,-0.11
35:49.3,4.271,9.4,9.51,26.33,23.41,79.49,-0.15,-0.08
35:49.3,4.279,9.33,9.48,26.3,23.38,79.32,-0.14,-0.06
35:49.3,4.288,9.33,9.48,26.3,23.38,79.32,-0.14,-0.06
35:49.3,4.298,9.32,9.51,26.22,23.39,79.27,-0.1,-0.07
35:49.3,4.308,9.36,9.54,26.28,23.42,79.44,-0.11,-0.08
35:49.4,4.318,9.36,9.54,26.28,23.42,79.44,-0.11,-0.08
35:49.4,4.328,9.34,9.54,26.3,23.3,79.3,-0.15,-0.08
35:49.4,4.337,9.34,9.54,26.3,23.3,79.3,-0.15,-0.08
35:49.4,4.352,9.25,9.52,26.29,23.36,79.24,-0.11,-0.05
35:49.4,4.363,9.23,9.52,26.39,23.41,79.38,-0.11,-0.03
35:49.4,4.37,9.23,9.52,26.39,23.41,79.38,-0.11,-0.03
35:49.4,4.38,9.22,9.49,26.46,23.46,79.46,-0.13,-0.01
35:49.4,4.389,9.2,9.49,26.48,23.48,79.48,-0.12,0
35:49.4,4.399,9.2,9.49,26.48,23.48,79.48,-0.12,0
35:49.4,4.409,9.17,9.45,26.38,23.47,79.3,-0.1,0.01
35:49.5,4.419,9.2,9.45,26.34,23.47,79.29,-0.09,0
35:49.5,4.429,9.2,9.49,26.34,23.48,79.34,-0.08,-0.01
35:49.5,4.439,9.2,9.48,26.41,23.47,79.39,-0.11,-0.01
35:49.5,4.451,9.2,9.48,26.41,23.47,79.39,-0.11,-0.01
35:49.5,4.46,9.17,9.48,26.41,23.41,79.3,-0.12,0
35:49.5,4.47,9.11,9.43,26.5,23.49,79.36,-0.12,0.04
35:49.5,4.48,9.11,9.43,26.5,23.49,79.36,-0.12,0.04
35:49.5,4.491,9.12,9.46,26.45,23.52,79.38,-0.08,0.03
35:49.5,4.5,9.01,9.46,26.5,23.53,79.33,-0.06,0.06
35:49.5,4.51,9.01,9.46,26.5,23.53,79.33,-0.06,0.06
35:49.6,4.525,9.07,9.39,26.61,23.6,79.5,-0.11,0.08
35:49.6,4.535,9.07,9.39,26.61,23.6,79.5,-0.11,0.08
35:49.6,4.541,9,9.39,26.58,23.68,79.48,-0.06,0.1
35:49.6,4.552,9.01,9.41,26.54,23.71,79.5,-0.04,0.09
35:49.6,4.566,9.01,9.41,26.54,23.71,79.5,-0.04,0.09
35:49.6,4.575,8.95,9.37,26.64,23.7,79.48,-0.07,0.13
35:49.6,4.584,8.93,9.36,26.61,23.71,79.43,-0.05,0.14
35:49.6,4.594,8.93,9.36,26.61,23.71,79.43,-0.05,0.14
35:49.6,4.604,8.85,9.36,26.67,23.78,79.48,-0.02,0.17
35:49.6,4.614,8.85,9.36,26.67,23.78,79.48,-0.02,0.17
35:49.7,4.625,8.8,9.32,26.58,23.67,79.2,-0.03,0.17
35:49.7,4.632,8.78,9.29,26.62,23.72,79.24,-0.03,0.19
35:49.7,4.647,8.78,9.29,26.62,23.72,79.24,-0.03,0.19
35:49.7,4.655,8.76,9.3,26.56,23.81,79.25,0.03,0.2
35:49.7,4.664,8.75,9.31,26.57,23.83,79.28,0.04,0.2
35:49.7,4.674,8.75,9.31,26.57,23.83,79.28,0.04,0.2
35:49.7,4.685,8.77,9.33,26.61,23.85,79.38,0.03,0.2
35:49.7,4.694,8.77,9.33,26.61,23.85,79.38,0.03,0.2
35:49.7,4.704,8.69,9.32,26.61,23.9,79.34,0.07,0.23
35:49.7,4.714,8.68,9.32,26.62,23.91,79.35,0.07,0.23
35:49.8,4.724,8.68,9.32,26.62,23.91,79.35,0.07,0.23
35:49.8,4.739,8.68,9.34,26.59,23.89,79.32,0.08,0.22
35:49.8,4.745,8.7,9.36,26.64,23.92,79.44,0.07,0.22
35:49.8,4.763,8.7,9.36,26.64,23.92,79.44,0.07,0.22
35:49.8,4.765,8.71,9.33,26.61,23.91,79.38,0.07,0.22
35:49.8,4.776,8.63,9.39,26.53,23.94,79.32,0.15,0.22
35:49.8,4.787,8.63,9.39,26.53,23.94,79.32,0.15,0.22
35:49.8,4.797,8.69,9.4,26.55,23.94,79.4,0.13,0.2
35:49.8,4.807,8.69,9.4,26.55,23.94,79.4,0.13,0.2
35:49.8,4.816,8.63,9.36,26.56,23.93,79.3,0.12,0.23
35:49.9,4.826,8.73,9.43,26.52,23.95,79.45,0.14,0.18
35:49.9,4.836,8.73,9.43,26.52,23.95,79.45,0.14,0.18
35:49.9,4.852,8.73,9.42,26.49,23.92,79.38,0.13,0.18
35:49.9,4.857,8.68,9.46,26.46,23.94,79.36,0.17,0.18
35:49.9,4.868,8.68,9.46,26.46,23.94,79.36,0.17,0.18
35:49.9,4.878,8.76,9.43,26.45,23.88,79.34,0.13,0.16
35:49.9,4.888,8.76,9.43,26.45,23.88,79.34,0.13,0.16
35:49.9,4.898,8.76,9.44,26.31,23.85,79.18,0.16,0.14
35:49.9,4.907,8.8,9.43,26.38,23.87,79.31,0.13,0.14
35:50.0,4.918,8.8,9.43,26.38,23.87,79.31,0.13,0.14
35:50.0,4.929,8.84,9.42,26.32,23.8,79.21,0.11,0.12
35:50.0,4.946,8.81,9.46,26.27,23.81,79.18,0.15,0.12
35:50.0,4.956,8.81,9.46,26.27,23.81,79.18,0.15,0.12
35:50.0,4.967,8.83,9.44,26.32,23.75,79.17,0.1,0.12
35:50.0,4.97,8.83,9.44,26.3,23.75,79.15,0.11,0.11
35:50.0,4.979,8.85,9.42,26.3,23.78,79.18,0.11,0.12
35:50.0,4.998,8.85,9.47,26.36,23.88,79.39,0.14,0.12
35:50.0,5.006,8.85,9.47,26.36,23.88,79.39,0.14,0.12
35:50.0,5.015,8.91,9.48,26.34,23.8,79.36,0.1,0.09
35:50.1,5.024,8.93,9.53,26.35,23.86,79.5,0.13,0.08
35:50.1,5.03,8.93,9.53,26.35,23.86,79.5,0.13,0.08
35:50.1,5.041,8.98,9.52,26.29,23.83,79.45,0.12,0.06
35:50.1,5.051,8.99,9.58,26.28,23.84,79.52,0.14,0.04
35:50.1,5.069,8.99,9.58,26.28,23.84,79.52,0.14,0.04
35:50.1,5.075,9.01,9.51,26.24,23.66,79.25,0.07,0.04
35:50.1,5.082,9.01,9.51,26.24,23.66,79.25,0.07,0.04
35:50.1,5.091,9.09,9.61,26.23,23.72,79.48,0.1,0
35:50.1,5.108,9.04,9.61,26.23,23.72,79.43,0.11,0.01
35:50.1,5.113,9.04,9.61,26.23,23.72,79.43,0.11,0.01
35:50.2,5.123,9.1,9.58,26.21,23.66,79.38,0.07,-0.01
35:50.2,5.132,9.17,9.61,26.11,23.64,79.36,0.09,-0.04
35:50.2,5.143,9.17,9.61,26.11,23.64,79.36,0.09,-0.04
35:50.2,5.153,9.14,9.64,26.06,23.57,79.24,0.1,-0.05
35:50.2,5.163,9.14,9.64,26.06,23.57,79.24,0.1,-0.05
35:50.2,5.176,9.2,9.66,26.01,23.53,79.23,0.09,-0.08
35:50.2,5.184,9.19,9.67,26.13,23.56,79.38,0.07,-0.07
35:50.2,5.194,9.19,9.67,26.13,23.56,79.38,0.07,-0.07
35:50.2,5.204,9.25,9.62,26.14,23.56,79.4,0.03,-0.07
35:50.2,5.214,9.24,9.68,26.11,23.53,79.39,0.05,-0.09
35:50.3,5.224,9.24,9.68,26.11,23.53,79.39,0.05,-0.09
35:50.3,5.233,9.32,9.67,26.09,23.44,79.35,0,-0.12
35:50.3,5.249,9.28,9.67,26.04,23.44,79.26,0.03,-0.11
35:50.3,5.256,9.28,9.63,26.04,23.43,79.21,0.02,-0.1
35:50.3,5.265,9.3,9.65,26.07,23.42,79.27,0,-0.11
35:50.3,5.275,9.3,9.65,26.07,23.42,79.27,0,-0.11
35:50.3,5.285,9.34,9.63,26.02,23.44,79.26,0.01,-0.12
35:50.3,5.294,9.3,9.63,26.03,23.42,79.21,0.01,-0.11
35:50.3,5.314,9.3,9.63,26.03,23.42,79.21,0.01,-0.11
35:50.4,5.324,9.42,9.73,26.03,23.41,79.42,0,-0.17
35:50.4,5.333,9.39,9.69,26.06,23.47,79.44,0.01,-0.14
35:50.4,5.343,9.39,9.69,26.06,23.47,79.44,0.01,-0.14
35:50.4,5.352,9.47,9.72,26.16,23.42,79.6,-0.05,-0.16
35:50.4,5.361,9.47,9.72,26.16,23.42,79.6,-0.05,-0.16
35:50.4,5.37,9.43,9.68,26.17,23.46,79.57,-0.04,-0.14
35:50.4,5.379,9.43,9.64,26.31,23.44,79.65,-0.1,-0.12
35:50.4,5.388,9.43,9.64,26.31,23.44,79.65,-0.1,-0.12
35:50.4,5.397,9.38,9.58,26.26,23.44,79.5,-0.09,-0.1
35:50.4,5.408,9.29,9.55,26.24,23.39,79.3,-0.08,-0.07
35:50.5,5.426,9.29,9.55,26.24,23.39,79.3,-0.08,-0.07
35:50.5,5.428,9.31,9.58,26.27,23.32,79.3,-0.12,-0.09
35:50.5,5.437,9.31,9.58,26.27,23.32,79.3,-0.12,-0.09
35:50.5,5.449,9.23,9.48,26.38,23.41,79.33,-0.12,-0.02
35:50.5,5.46,9.22,9.51,26.52,23.44,79.52,-0.14,-0.01
35:50.5,5.469,9.22,9.51,26.52,23.44,79.52,-0.14,-0.01
35:50.5,5.479,9.16,9.48,26.52,23.43,79.42,-0.14,0.01
35:50.5,5.489,9.08,9.39,26.64,23.44,79.37,-0.18,0.07
35:50.5,5.499,9.08,9.39,26.64,23.44,79.37,-0.18,0.07
35:50.5,5.514,9.06,9.39,26.8,23.52,79.59,-0.2,0.1
35:50.6,5.52,9.06,9.39,26.8,23.52,79.59,-0.2,0.1
35:50.6,5.53,8.94,9.29,26.95,23.6,79.61,-0.21,0.17
35:50.6,5.54,8.75,9.2,27.07,23.65,79.49,-0.2,0.26
35:50.6,5.55,8.75,9.2,27.07,23.65,79.49,-0.2,0.26
35:50.6,5.56,8.58,9.19,27.06,23.6,79.25,-0.17,0.3
35:50.6,5.575,8.55,9.15,27.17,23.58,79.27,-0.21,0.33
35:50.6,5.585,8.55,9.15,27.17,23.58,79.27,-0.21,0.33
35:50.6,5.591,8.55,9.11,27.17,23.52,79.18,-0.24,0.33
35:50.6,5.601,8.6,9.21,27.19,23.58,79.4,-0.21,0.3
35:50.6,5.615,8.6,9.21,27.19,23.58,79.4,-0.21,0.3
35:50.7,5.621,8.56,9.15,27.33,23.61,79.47,-0.25,0.34
35:50.7,5.638,8.56,9.15,27.33,23.61,79.47,-0.25,0.34
35:50.7,5.645,8.52,9.15,27.33,23.7,79.52,-0.21,0.36
35:50.7,5.654,8.46,9.13,27.42,23.63,79.47,-0.25,0.38
35:50.7,5.662,8.46,9.13,27.42,23.63,79.47,-0.25,0.38
35:50.7,5.683,8.45,9.05,27.44,23.68,79.45,-0.26,0.41
35:50.7,5.684,8.35,9.07,27.42,23.68,79.35,-0.22,0.43
35:50.7,5.694,8.35,9.07,27.42,23.68,79.35,-0.22,0.43
35:50.7,5.706,8.4,9.13,27.33,23.6,79.29,-0.21,0.39
35:50.7,5.714,8.4,9.13,27.33,23.6,79.29,-0.21,0.39
35:50.8,5.724,8.4,9.11,27.22,23.55,79.11,-0.2,0.38
35:50.8,5.744,8.47,9.06,27.26,23.61,79.23,-0.23,0.38
35:50.8,5.745,8.47,9.06,27.26,23.61,79.23,-0.23,0.38
35:50.8,5.755,8.51,9.11,27.32,23.59,79.36,-0.25,0.36
35:50.8,5.766,8.51,9.11,27.34,23.64,79.42,-0.24,0.37
35:50.8,5.775,8.51,9.11,27.34,23.64,79.42,-0.24,0.37
35:50.8,5.785,8.59,9.14,27.3,23.56,79.41,-0.27,0.33
35:50.8,5.795,8.54,9.18,27.39,23.54,79.47,-0.28,0.34
35:50.8,5.805,8.54,9.18,27.39,23.54,79.47,-0.28,0.34
35:50.8,5.815,8.53,9.12,27.28,23.56,79.32,-0.25,0.35
35:50.9,5.826,8.53,9.12,27.28,23.56,79.32,-0.25,0.35
35:50.9,5.843,8.61,9.16,27.16,23.46,79.21,-0.26,0.3
35:50.9,5.846,8.55,9.2,27.22,23.48,79.27,-0.24,0.31
35:50.9,5.857,8.55,9.2,27.22,23.48,79.27,-0.24,0.31
35:50.9,5.867,8.61,9.15,27.17,23.46,79.21,-0.27,0.3
35:50.9,5.877,8.62,9.18,27.25,23.41,79.28,-0.3,0.3
35:50.9,5.889,8.62,9.18,27.25,23.41,79.28,-0.3,0.3
35:50.9,5.898,8.62,9.23,27.24,23.42,79.33,-0.28,0.28
35:50.9,5.907,8.62,9.23,27.24,23.42,79.33,-0.28,0.28
35:50.9,5.916,8.59,9.13,27.35,23.5,79.39,-0.31,0.33
35:51.0,5.931,8.63,9.1,27.34,23.55,79.44,-0.31,0.33
35:51.0,5.938,8.63,9.1,27.34,23.55,79.44,-0.31,0.33
35:51.0,5.948,8.58,9.08,27.38,23.56,79.42,-0.31,0.36
35:51.0,5.958,8.52,9.14,27.38,23.54,79.41,-0.28,0.35
35:51.0,5.968,8.52,9.14,27.38,23.54,79.41,-0.28,0.35
35:51.0,5.977,8.56,9.11,27.34,23.56,79.39,-0.28,0.35
35:51.0,5.987,8.56,9.11,27.34,23.56,79.39,-0.28,0.35
35:51.0,5.998,8.63,9.18,27.33,23.5,79.46,-0.3,0.31
35:51.0,6.007,8.69,9.16,27.23,23.5,79.4,-0.29,0.29
35:51.1,6.023,8.69,9.16,27.23,23.5,79.4,-0.29,0.29
35:51.1,6.029,8.64,9.13,27.19,23.42,79.2,-0.3,0.3
35:51.1,6.04,8.65,9.19,27.23,23.46,79.35,-0.28,0.29
35:51.1,6.058,8.65,9.19,27.23,23.46,79.35,-0.28,0.29
35:51.1,6.066,8.61,9.18,27.24,23.46,79.31,-0.28,0.3
35:51.1,6.076,8.61,9.18,27.24,23.46,79.31,-0.28,0.3
35:51.1,6.085,8.58,9.11,27.25,23.47,79.24,-0.29,0.33
35:51.1,6.096,8.59,9.1,27.31,23.54,79.36,-0.29,0.34
35:51.1,6.104,8.59,9.1,27.31,23.54,79.36,-0.29,0.34
35:51.1,6.113,8.63,9.14,27.33,23.57,79.49,-0.29,0.32
35:51.2,6.123,8.58,9.17,27.4,23.55,79.52,-0.29,0.33
35:51.2,6.132,8.58,9.17,27.4,23.55,79.52,-0.29,0.33
35:51.2,6.14,8.44,9.07,27.36,23.56,79.26,-0.27,0.39
35:51.2,6.157,8.44,9.07,27.36,23.56,79.26,-0.27,0.39
35:51.2,6.163,8.42,9.12,27.38,23.63,79.38,-0.23,0.39
35:51.2,6.172,8.4,9.11,27.4,23.55,79.29,-0.26,0.4
35:51.2,6.185,8.4,9.11,27.4,23.55,79.29,-0.26,0.4
35:51.2,6.192,8.39,9.11,27.28,23.54,79.15,-0.22,0.39
35:51.2,6.206,8.52,9.15,27.26,23.54,79.3,-0.24,0.34
35:51.2,6.216,8.52,9.15,27.26,23.54,79.3,-0.24,0.34
35:51.3,6.225,8.57,9.21,27.14,23.56,79.3,-0.2,0.3
35:51.3,6.234,8.62,9.21,27.12,23.56,79.33,-0.2,0.29
35:51.3,6.243,8.62,9.21,27.12,23.54,79.31,-0.21,0.29
35:51.3,6.252,8.65,9.29,27.04,23.56,79.36,-0.16,0.25
35:51.3,6.263,8.65,9.29,27.04,23.56,79.36,-0.16,0.25
35:51.3,6.273,8.62,9.23,27.1,23.55,79.32,-0.19,0.28
35:51.3,6.283,8.7,9.29,27.07,23.56,79.44,-0.19,0.24
35:51.3,6.293,8.7,9.29,27.07,23.56,79.44,-0.19,0.24
35:51.3,6.304,8.69,9.36,26.97,23.53,79.37,-0.14,0.22
35:51.3,6.314,8.72,9.34,26.97,23.51,79.36,-0.16,0.21
35:51.4,6.324,8.72,9.34,26.97,23.51,79.36,-0.16,0.21
35:51.4,6.335,8.74,9.38,26.99,23.47,79.4,-0.18,0.2
35:51.4,6.346,8.74,9.38,26.99,23.47,79.4,-0.18,0.2
35:51.4,6.355,8.8,9.42,26.86,23.39,79.31,-0.17,0.15
35:51.4,6.369,8.83,9.4,26.81,23.36,79.23,-0.18,0.13
35:51.4,6.375,8.83,9.4,26.81,23.36,79.23,-0.18,0.13
35:51.4,6.386,8.95,9.49,26.76,23.32,79.35,-0.18,0.07
35:51.4,6.395,8.96,9.56,26.72,23.32,79.39,-0.15,0.05
35:51.4,6.405,8.96,9.56,26.72,23.32,79.39,-0.15,0.05
35:51.4,6.415,9.06,9.53,26.72,23.23,79.37,-0.22,0.02
35:51.5,6.425,9.06,9.53,26.72,23.23,79.37,-0.22,0.02
35:51.5,6.444,9.05,9.55,26.7,23.25,79.37,-0.2,0.02
35:51.5,6.445,9.1,9.59,26.63,23.24,79.38,-0.18,-0.01
35:51.5,6.462,9.1,9.59,26.63,23.24,79.38,-0.18,-0.01
35:51.5,6.472,9.18,9.62,26.53,23.26,79.41,-0.16,-0.04
35:51.5,6.478,9.18,9.65,26.38,23.2,79.23,-0.13,-0.07
35:51.5,6.486,9.18,9.65,26.38,23.2,79.23,-0.13,-0.07
35:51.5,6.496,9.29,9.67,26.3,23.16,79.24,-0.14,-0.12
35:51.5,6.515,9.29,9.67,26.3,23.16,79.24,-0.14,-0.12
35:51.6,6.518,9.27,9.69,26.32,23.12,79.22,-0.15,-0.12
35:51.6,6.528,9.35,9.76,26.31,23.1,79.35,-0.15,-0.16
35:51.6,6.538,9.35,9.76,26.31,23.1,79.35,-0.15,-0.16
35:51.6,6.548,9.36,9.69,26.28,23.05,79.21,-0.19,-0.15
35:51.6,6.563,9.41,9.84,26.29,22.99,79.36,-0.17,-0.21
35:51.6,6.569,9.41,9.84,26.29,22.99,79.36,-0.17,-0.21
35:51.6,6.579,9.49,9.76,26.2,23.02,79.3,-0.19,-0.21
35:51.6,6.589,9.51,9.81,26.18,23.04,79.37,-0.17,-0.23
35:51.6,6.599,9.51,9.81,26.18,23.04,79.37,-0.17,-0.23
35:51.6,6.608,9.58,9.86,26.14,23.13,79.53,-0.13,-0.26
35:51.7,6.619,9.58,9.86,26.14,23.13,79.53,-0.13,-0.26
35:51.7,6.629,9.57,9.85,26.14,23.1,79.48,-0.14,-0.25
35:51.7,6.639,9.65,9.86,26.13,23.05,79.51,-0.17,-0.28
35:51.7,6.654,9.65,9.86,26.13,23.05,79.51,-0.17,-0.28
35:51.7,6.66,9.69,9.95,26.03,22.98,79.47,-0.15,-0.33
35:51.7,6.67,9.68,9.96,26.01,23.03,79.5,-0.12,-0.33
35:51.7,6.688,9.68,9.96,26.01,23.03,79.5,-0.12,-0.33
35:51.7,6.697,9.76,9.95,25.98,22.97,79.48,-0.16,-0.36
35:51.7,6.708,9.76,9.95,25.98,22.97,79.48,-0.16,-0.36
35:51.7,6.717,9.85,10,25.92,22.87,79.46,-0.18,-0.41
35:51.8,6.726,9.78,9.98,25.8,22.78,79.16,-0.16,-0.4
35:51.8,6.731,9.78,9.98,25.8,22.78,79.16,-0.16,-0.4
35:51.8,6.742,9.83,10.03,25.74,22.82,79.24,-0.13,-0.43
35:51.8,6.755,9.86,9.96,25.66,22.75,79.05,-0.16,-0.44
35:51.8,6.761,9.86,9.96,25.66,22.75,79.05,-0.16,-0.44
35:51.8,6.78,9.85,10.06,25.63,22.68,79.04,-0.14,-0.47
35:51.8,6.79,9.85,10.06,25.63,22.68,79.04,-0.14,-0.47
35:51.8,6.792,9.95,10.07,25.61,22.78,79.24,-0.13,-0.49
35:51.8,6.803,9.99,10.08,25.67,22.76,79.33,-0.16,-0.5
35:51.8,6.813,9.99,10.08,25.67,22.76,79.33,-0.16,-0.5
35:51.9,6.831,9.93,10.08,25.61,22.75,79.2,-0.13,-0.49
35:51.9,6.833,9.92,10.08,25.62,22.76,79.21,-0.12,-0.49
35:51.9,6.844,9.92,10.08,25.62,22.76,79.21,-0.12,-0.49
35:51.9,6.853,10.01,10.09,25.67,22.76,79.36,-0.16,-0.51
35:51.9,6.867,10.01,10.09,25.67,22.76,79.36,-0.16,-0.51
35:51.9,6.875,9.92,10.06,25.66,22.76,79.23,-0.14,-0.48
35:51.9,6.884,9.92,10.11,25.66,22.79,79.31,-0.12,-0.49
35:51.9,6.895,9.92,10.11,25.66,22.79,79.31,-0.12,-0.49
35:51.9,6.904,9.92,10.1,25.68,22.73,79.25,-0.14,-0.49
35:51.9,6.916,9.94,10.11,25.63,22.75,79.26,-0.13,-0.5
35:52.0,6.925,9.94,10.11,25.63,22.75,79.26,-0.13,-0.5
35:52.0,6.936,9.94,10.11,25.72,22.71,79.31,-0.17,-0.49
35:52.0,6.945,9.92,10.09,25.76,22.8,79.39,-0.15,-0.47
35:52.0,6.955,9.92,10.09,25.76,22.8,79.39,-0.15,-0.47
35:52.0,6.965,9.96,10.14,25.74,22.82,79.49,-0.13,-0.49
35:52.0,6.975,9.96,10.14,25.74,22.82,79.49,-0.13,-0.49
35:52.0,6.99,9.97,10.05,25.69,22.89,79.43,-0.13,-0.47
35:52.0,6.997,9.95,10.07,25.71,22.82,79.38,-0.14,-0.48
35:52.0,7.007,9.95,10.07,25.71,22.82,79.38,-0.14,-0.48
35:52.1,7.019,9.92,10.08,25.73,22.85,79.41,-0.13,-0.47
35:52.1,7.028,9.9,10.13,25.73,22.85,79.43,-0.1,-0.47
35:52.1,7.038,9.9,10.13,25.73,22.85,79.43,-0.1,-0.47
35:52.1,7.047,9.92,10.16,25.65,22.8,79.35,-0.09,-0.5
35:52.1,7.057,9.92,10.16,25.65,22.8,79.35,-0.09,-0.5
35:52.1,7.071,9.82,10.12,25.77,22.76,79.29,-0.12,-0.45
35:52.1,7.077,9.84,10.08,25.79,22.92,79.45,-0.1,-0.43
35:52.1,7.088,9.84,10.08,25.79,22.92,79.45,-0.1,-0.43
35:52.1,7.098,9.74,10.06,25.9,22.81,79.33,-0.14,-0.4
35:52.1,7.107,9.75,10.11,25.93,22.92,79.53,-0.1,-0.4
35:52.2,7.118,9.75,10.11,25.93,22.92,79.53,-0.1,-0.4
35:52.2,7.128,9.71,10.15,26.07,23.02,79.77,-0.09,-0.38
35:52.2,7.137,9.71,10.15,26.07,23.02,79.77,-0.09,-0.38
35:52.2,7.148,9.65,10.03,26.12,23.05,79.67,-0.12,-0.33
35:52.2,7.166,9.64,10.07,26.1,23.03,79.66,-0.1,-0.34
35:52.2,7.167,9.64,10.07,26.1,23.03,79.66,-0.1,-0.34
35:52.2,7.185,9.61,9.94,25.99,23,79.36,-0.11,-0.31
35:52.2,7.193,9.49,9.89,26.06,22.94,79.21,-0.13,-0.27
35:52.2,7.205,9.49,9.89,26.06,22.94,79.21,-0.13,-0.27
35:52.2,7.214,9.48,9.96,25.98,23.04,79.29,-0.05,-0.28
35:52.3,7.219,9.48,9.96,25.98,23.04,79.29,-0.05,-0.28
35:52.3,7.229,9.5,9.91,26.03,23.01,79.28,-0.1,-0.27
35:52.3,7.239,9.44,9.99,25.97,23.02,79.25,-0.03,-0.28
35:52.3,7.254,9.44,9.99,25.97,23.02,79.25,-0.03,-0.28
