RealTimestamp,ElapsedSeconds,TopLeft(kg),TopRight(kg),BottomLeft(kg),BottomRight(kg),TotalWeight(kg),CoPX(cm),CoPY(cm)
47:58.8,36.415,2.4,31.28,4.69,29.98,79.24,16.37,-6.81
47:58.8,36.423,2.4,31.28,4.69,29.98,79.24,16.37,-6.81
47:58.8,36.433,2.39,31.23,4.69,30,79.2,16.37,-6.8
47:58.8,36.445,2.33,31.09,4.72,30.26,79.29,16.4,-6.71
47:58.8,36.454,2.33,31.09,4.72,30.26,79.29,16.4,-6.71
47:58.8,36.464,2.25,31.02,4.71,30.35,79.22,16.45,-6.67
47:58.8,36.474,2.25,31.02,4.71,30.35,79.22,16.45,-6.67
47:58.8,36.485,2.12,30.68,4.83,30.73,79.25,16.45,-6.5
47:58.9,36.494,2.04,30.37,4.93,31.07,79.31,16.44,-6.36
47:58.9,36.504,2.04,30.37,4.93,31.07,79.31,16.44,-6.36
47:58.9,36.523,1.98,30.27,4.95,31.24,79.33,16.47,-6.3
47:58.9,36.524,1.99,30.17,5.01,31.5,79.56,16.44,-6.23
47:58.9,36.533,1.99,30.17,5.01,31.5,79.56,16.44,-6.23
47:58.9,36.544,1.93,30.1,5.06,31.62,79.59,16.45,-6.17
47:58.9,36.556,1.93,30.1,5.06,31.62,79.59,16.45,-6.17
47:58.9,36.566,1.99,30.06,5.13,31.73,79.8,16.38,-6.15
47:58.9,36.581,2.02,30.1,5.12,31.73,79.86,16.37,-6.16
47:59.0,36.586,2.02,30.1,5.12,31.73,79.86,16.37,-6.16
47:59.0,36.596,1.98,29.98,5.11,31.77,79.72,16.4,-6.13
47:59.0,36.605,1.9,29.93,5.09,31.77,79.57,16.45,-6.11
47:59.0,36.616,1.9,29.93,5.09,31.77,79.57,16.45,-6.11
47:59.0,36.627,1.76,29.57,5.12,32.02,79.37,16.51,-5.97
47:59.0,36.636,1.76,29.57,5.12,32.02,79.37,16.51,-5.97
47:59.0,36.646,1.56,29.1,5.15,32.43,79.13,16.59,-5.77
47:59.0,36.657,1.34,28.55,5.2,33.09,79.06,16.7,-5.51
47:59.0,36.667,1.34,28.55,5.2,33.09,79.06,16.7,-5.51
47:59.0,36.681,1.06,28.05,5.29,33.78,79.08,16.81,-5.23
47:59.1,36.688,0.89,27.69,5.27,34.28,79.02,16.92,-5.06
47:59.1,36.698,0.89,27.69,5.27,34.28,79.02,16.92,-5.06
47:59.1,36.711,0.79,27.54,5.28,34.71,79.21,17,-4.94
47:59.1,36.718,0.79,27.54,5.28,34.71,79.21,17,-4.94
47:59.1,36.73,0.65,27.49,5.34,35.08,79.44,17.06,-4.84
47:59.1,36.739,0.53,27.52,5.29,35.29,79.52,17.16,-4.8
47:59.1,36.749,0.53,27.52,5.29,35.29,79.52,17.16,-4.8
47:59.1,36.758,0.58,27.64,5.34,35.55,79.99,17.13,-4.79
47:59.1,36.771,0.58,27.68,5.28,35.65,80.08,17.17,-4.79
47:59.1,36.781,0.58,27.68,5.28,35.65,80.08,17.17,-4.79
47:59.2,36.788,0.51,27.68,5.24,35.46,79.78,17.22,-4.81
47:59.2,36.799,0.51,27.68,5.24,35.46,79.78,17.22,-4.81
47:59.2,36.809,0.49,27.63,5.11,35.27,79.38,17.29,-4.84
47:59.2,36.819,0.49,27.72,5.12,35.19,79.4,17.29,-4.87
47:59.2,36.829,0.49,27.72,5.12,35.19,79.4,17.29,-4.87
47:59.2,36.839,0.46,27.73,5.04,34.99,79.11,17.34,-4.9
47:59.2,36.851,0.47,27.72,5.06,34.92,79.06,17.32,-4.91
47:59.2,36.862,0.47,27.72,5.06,34.92,79.06,17.32,-4.91
47:59.2,36.871,0.45,27.75,4.95,34.81,78.85,17.39,-4.95
47:59.2,36.881,0.45,27.75,4.95,34.81,78.85,17.39,-4.95
47:59.3,36.891,0.43,27.69,4.95,34.73,78.69,17.39,-4.94
47:59.3,36.9,0.47,27.84,4.88,34.65,78.73,17.41,-5
47:59.3,36.919,0.47,27.84,4.88,34.65,78.73,17.41,-5
47:59.3,36.92,0.45,27.89,4.86,34.55,78.64,17.43,-5.03
47:59.3,36.93,0.47,28.06,4.82,34.44,78.69,17.45,-5.09
47:59.3,36.942,0.47,28.06,4.82,34.44,78.69,17.45,-5.09
47:59.3,36.952,0.44,28.32,4.76,34.28,78.69,17.5,-5.17
47:59.3,36.961,0.44,28.32,4.76,34.28,78.69,17.5,-5.17
47:59.3,36.976,0.53,28.47,4.66,34.07,78.61,17.51,-5.26
47:59.3,36.982,0.55,28.69,4.6,33.72,78.45,17.52,-5.37
47:59.4,36.992,0.55,28.69,4.6,33.72,78.45,17.52,-5.37
47:59.4,37.003,0.75,28.97,4.54,33.04,78.19,17.43,-5.59
47:59.4,37.012,0.92,29.55,4.4,32.19,77.96,17.39,-5.89
47:59.4,37.031,0.92,29.55,4.4,32.19,77.96,17.39,-5.89
47:59.4,37.032,1.29,30.28,4.42,31.5,78.37,17.17,-6.21
47:59.4,37.051,1.61,31.02,4.36,30.73,78.6,17.02,-6.55
47:59.4,37.052,1.61,31.02,4.36,30.73,78.6,17.02,-6.55
47:59.4,37.063,1.97,31.45,4.45,30.11,78.86,16.76,-6.79
47:59.4,37.074,1.97,31.45,4.45,30.11,78.86,16.76,-6.79
47:59.4,37.083,2.12,31.71,4.52,29.95,79.18,16.64,-6.88
47:59.5,37.093,2.4,32.03,4.57,29.98,79.87,16.48,-6.97
47:59.5,37.103,2.4,32.03,4.57,29.98,79.87,16.48,-6.97
47:59.5,37.117,2.6,32.22,4.6,29.83,80.14,16.36,-7.06
47:59.5,37.125,2.8,32.53,4.62,29.56,80.4,16.24,-7.18
47:59.5,37.135,2.8,32.53,4.62,29.56,80.4,16.24,-7.18
47:59.5,37.144,2.96,32.73,4.52,29.05,80.14,16.19,-7.35
47:59.5,37.154,2.96,32.73,4.52,29.05,80.14,16.19,-7.35
47:59.5,37.164,3.01,32.88,4.41,28.27,79.45,16.18,-7.55
47:59.5,37.179,3.15,33.02,4.37,27.75,79.18,16.1,-7.7
47:59.6,37.186,3.15,33.02,4.37,27.75,79.18,16.1,-7.7
47:59.6,37.196,3.25,32.93,4.36,27.54,78.97,16.03,-7.74
47:59.6,37.206,3.37,32.74,4.48,27.68,79.16,15.9,-7.68
47:59.6,37.216,3.37,32.74,4.48,27.68,79.16,15.9,-7.68
47:59.6,37.225,3.39,32.56,4.59,27.89,79.32,15.83,-7.59
47:59.6,37.237,3.39,32.56,4.59,27.89,79.32,15.83,-7.59
47:59.6,37.25,3.29,32.24,4.75,28.3,79.47,15.8,-7.42
47:59.6,37.259,3.35,32.03,4.8,28.45,79.52,15.74,-7.36
47:59.6,37.268,3.35,32.03,4.8,28.45,79.52,15.74,-7.36
47:59.6,37.277,3.31,31.99,4.82,28.43,79.44,15.74,-7.35
47:59.7,37.286,3.31,32.01,4.66,28.37,79.24,15.83,-7.39
47:59.7,37.304,3.31,32.01,4.66,28.37,79.24,15.83,-7.39
47:59.7,37.314,3.24,32.03,4.65,28.24,79.05,15.86,-7.41
47:59.7,37.32,3.24,32.03,4.65,28.24,79.05,15.86,-7.41
47:59.7,37.326,3.13,32.12,4.65,28.24,79.03,15.93,-7.4
47:59.7,37.342,3.18,32.21,4.68,28.43,79.39,15.9,-7.39
47:59.7,37.347,3.18,32.21,4.68,28.43,79.39,15.9,-7.39
47:59.7,37.362,3.08,32.31,4.6,28.47,79.34,16.02,-7.39
47:59.7,37.371,3.04,32.24,4.63,28.65,79.45,16.03,-7.34
47:59.7,37.378,3.04,32.24,4.63,28.65,79.45,16.03,-7.34
47:59.8,37.388,2.92,32.26,4.55,28.93,79.55,16.16,-7.28
47:59.8,37.402,2.92,32.26,4.55,28.93,79.55,16.16,-7.28
47:59.8,37.41,2.76,32.21,4.57,29.29,79.71,16.25,-7.18
47:59.8,37.418,2.66,32.16,4.49,29.25,79.45,16.34,-7.18
47:59.8,37.432,2.66,32.16,4.49,29.25,79.45,16.34,-7.18
47:59.8,37.439,2.65,32.2,4.37,28.95,79.06,16.4,-7.26
47:59.8,37.448,2.67,32.27,4.4,28.81,79.04,16.37,-7.29
47:59.8,37.462,2.67,32.27,4.4,28.81,79.04,16.37,-7.29
47:59.8,37.47,2.73,32.26,4.35,28.6,78.83,16.35,-7.35
47:59.8,37.479,2.73,32.26,4.35,28.6,78.83,16.35,-7.35
47:59.9,37.49,2.77,32.22,4.51,28.67,79.06,16.24,-7.31
47:59.9,37.5,2.78,32.14,4.5,28.96,79.27,16.25,-7.24
47:59.9,37.509,2.78,32.14,4.5,28.96,79.27,16.25,-7.24
47:59.9,37.519,2.76,32.06,4.54,29.09,79.34,16.25,-7.2
47:59.9,37.535,2.77,31.94,4.57,29.15,79.31,16.22,-7.16
